IBD_percent,fraction_IBD.iida,fraction_IBD.iidb
0,Sample5026350,Sample5026910
0,Sample5026402,Sample5026910
0,Sample5026403,Sample5026910
0,Sample5026407,Sample5026910
0,Sample5026409,Sample5026910
0,Sample5026416,Sample5026910
0,Sample5026421,Sample5026910
0,Sample5026433,Sample5026910
0,Sample5026435,Sample5026910
0,Sample5026437,Sample5026910
0,Sample5026438,Sample5026910
0,Sample5026450,Sample5026910
0,Sample5026452,Sample5026910
0,Sample5026460,Sample5026910
0,Sample5026480,Sample5026910
0,Sample5024884,Sample5026910
0,Sample5025617,Sample5026910
0,Sample5025643,Sample5026910
0,Sample5025644,Sample5026910
0,Sample5025654,Sample5026910
0,Sample5025753,Sample5026910
0,Sample5025773,Sample5026910
0,Sample5025776,Sample5026910
0,Sample5025782,Sample5026910
0,Sample5025822,Sample5026910
0,Sample5025918,Sample5026910
0,Sample5025941,Sample5026910
0,Sample5025982,Sample5026910
0,Sample5024275,Sample5026910
0,Sample5024591,Sample5026910
0,Sample5025089,Sample5026910
0,Sample5025095,Sample5026910
0,Sample5026712,Sample5026910
0,Sample5026727,Sample5026910
0,PU18,Sample5026910
0,PU19,Sample5026910
0,PU20,Sample5026910
0,PU22,Sample5026910
0,PU23,Sample5026910
0,PU24,Sample5026910
0,PU26,Sample5026910
0,Sample5024310,Sample5026910
0,Sample5024360,Sample5026910
0,Sample5024364,Sample5026910
0,Sample5025684,Sample5026910
0,Sample5026578,Sample5026910
0,Sample5026596,Sample5026910
0,Sample5024113,Sample5026910
0,Sample5024165,Sample5026910
0,Sample5024179,Sample5026910
0,Sample5024465,Sample5026910
0,Sample5024467,Sample5026910
0,Sample5024469,Sample5026910
0,Sample5024472,Sample5026910
0,Sample5024473,Sample5026910
0,Sample5024771,Sample5026910
0,Sample5024937,Sample5026910
0,Sample5025199,Sample5026910
0,Sample5025291,Sample5026910
0,Sample5025335,Sample5026910
0,Sample5025503,Sample5026910
0,Sample5025504,Sample5026910
0,Sample5025747,Sample5026910
0,Sample5026378,Sample5026910
0,Sample5026392,Sample5026910
0,Sample5026399,Sample5026910
0,Sample5026400,Sample5026910
0,Sample5026483,Sample5026910
0,PU1,Sample5026911
0,PU11,Sample5026911
0,PU12,Sample5026911
0,PU13,Sample5026911
0,PU15,Sample5026911
0,PU16,Sample5026911
0,PU3,Sample5026911
0,PU4,Sample5026911
0,PU5,Sample5026911
0,PU7,Sample5026911
0,PU9,Sample5026911
0,Sample5024006,Sample5026911
0,Sample5024008,Sample5026911
0,Sample5024011,Sample5026911
0,Sample5024012,Sample5026911
0,Sample5024019,Sample5026911
0,Sample5024047,Sample5026911
0,Sample5024054,Sample5026911
0,Sample5024055,Sample5026911
0,Sample5024056,Sample5026911
0,Sample5024069,Sample5026911
0,Sample5024082,Sample5026911
0,Sample5024083,Sample5026911
0,Sample5024085,Sample5026911
0,Sample5024086,Sample5026911
0,Sample5024226,Sample5026911
0,Sample5024416,Sample5026911
0,Sample5024442,Sample5026911
0,Sample5024680,Sample5026911
0,Sample5024681,Sample5026911
0,Sample5024686,Sample5026911
0,Sample5024697,Sample5026911
0,Sample5024701,Sample5026911
0,Sample5024704,Sample5026911
0,Sample5024706,Sample5026911
0,Sample5024711,Sample5026911
0,Sample5024818,Sample5026911
0,Sample5024820,Sample5026911
0,Sample5024831,Sample5026911
0,Sample5024838,Sample5026911
0,Sample5024839,Sample5026911
0,Sample5024992,Sample5026911
0,Sample5024996,Sample5026911
0,Sample5025114,Sample5026911
0,Sample5025116,Sample5026911
0,Sample5025117,Sample5026911
0,Sample5025118,Sample5026911
0,Sample5025119,Sample5026911
0,Sample5025123,Sample5026911
0,Sample5025125,Sample5026911
0,Sample5025257,Sample5026911
0,Sample5025261,Sample5026911
0,Sample5025262,Sample5026911
0,Sample5025263,Sample5026911
0,Sample5025264,Sample5026911
0,Sample5025266,Sample5026911
0,Sample5025268,Sample5026911
0,Sample5025334,Sample5026911
0,Sample5025398,Sample5026911
0,Sample5025499,Sample5026911
0,Sample5025930,Sample5026911
0,Sample5025953,Sample5026911
0,Sample5025957,Sample5026911
0,Sample5025967,Sample5026911
0,Sample5026031,Sample5026911
0,Sample5026032,Sample5026911
0,Sample5026133,Sample5026911
0,Sample5026152,Sample5026911
0,Sample5026161,Sample5026911
0,Sample5026175,Sample5026911
0,Sample5026240,Sample5026911
0,Sample5026290,Sample5026911
0,Sample5026293,Sample5026911
0,Sample5026301,Sample5026911
0,Sample5026312,Sample5026911
0,Sample5026350,Sample5026911
0,Sample5026402,Sample5026911
0,Sample5026403,Sample5026911
0,Sample5026407,Sample5026911
0,Sample5026409,Sample5026911
0,Sample5026416,Sample5026911
0,Sample5026421,Sample5026911
0,Sample5026433,Sample5026911
0,Sample5026435,Sample5026911
0,Sample5026437,Sample5026911
0,Sample5026438,Sample5026911
0,Sample5026441,Sample5026911
0,Sample5026443,Sample5026911
0,Sample5026452,Sample5026911
0,Sample5026460,Sample5026911
0,Sample5026468,Sample5026911
0,Sample5026480,Sample5026911
0,Sample5024525,Sample5026911
0,Sample5024884,Sample5026911
0,Sample5025617,Sample5026911
0,Sample5025643,Sample5026911
0,Sample5025644,Sample5026911
0,Sample5025753,Sample5026911
0,Sample5025773,Sample5026911
0,Sample5025822,Sample5026911
0,Sample5025941,Sample5026911
0,Sample5025958,Sample5026911
0,Sample5025982,Sample5026911
0,Sample5024275,Sample5026911
0,Sample5024485,Sample5026911
0,Sample5024504,Sample5026911
0,Sample5024513,Sample5026911
0,Sample5024515,Sample5026911
0,Sample5024591,Sample5026911
0,Sample5025089,Sample5026911
0,Sample5025095,Sample5026911
0,Sample5026712,Sample5026911
0,Sample5026727,Sample5026911
0,Sample5026729,Sample5026911
0,Sample5026735,Sample5026911
0,PU17,Sample5026911
0,PU18,Sample5026911
0,PU19,Sample5026911
0,PU20,Sample5026911
0,PU22,Sample5026911
0,PU26,Sample5026911
0,PU28,Sample5026911
0,Sample5024310,Sample5026911
0,Sample5024364,Sample5026911
0,Sample5025684,Sample5026911
0,Sample5026584,Sample5026911
0,Sample5026588,Sample5026911
0,Sample5024165,Sample5026911
0,Sample5024179,Sample5026911
0,Sample5024461,Sample5026911
0,Sample5024465,Sample5026911
0,Sample5024472,Sample5026911
0,Sample5024476,Sample5026911
0,Sample5024771,Sample5026911
0,Sample5024964,Sample5026911
0,Sample5025199,Sample5026911
0,Sample5025291,Sample5026911
0,Sample5025335,Sample5026911
0,Sample5025504,Sample5026911
0,Sample5025542,Sample5026911
0,Sample5025548,Sample5026911
0,Sample5025747,Sample5026911
0,Sample5026378,Sample5026911
0,Sample5026392,Sample5026911
0,Sample5026483,Sample5026911
0,PU10,Sample5026916
0,PU11,Sample5026916
0,PU16,Sample5026916
0,PU2,Sample5026916
0,PU3,Sample5026916
0,PU4,Sample5026916
0,PU7,Sample5026916
0,PU8,Sample5026916
0,Sample5024008,Sample5026916
0,Sample5024012,Sample5026916
0,Sample5024019,Sample5026916
0,Sample5024047,Sample5026916
0,Sample5024054,Sample5026916
0,Sample5024055,Sample5026916
0,Sample5024069,Sample5026916
0,Sample5024082,Sample5026916
0,Sample5024083,Sample5026916
0,Sample5024085,Sample5026916
0,Sample5024086,Sample5026916
0,Sample5024226,Sample5026916
0,Sample5024262,Sample5026916
0,Sample5024264,Sample5026916
0,Sample5024442,Sample5026916
0,Sample5024681,Sample5026916
0,Sample5024686,Sample5026916
0,Sample5024697,Sample5026916
0,Sample5024701,Sample5026916
0,Sample5024711,Sample5026916
0,Sample5024818,Sample5026916
0,Sample5024831,Sample5026916
0,Sample5024838,Sample5026916
0,Sample5024996,Sample5026916
0,Sample5025114,Sample5026916
0,Sample5025116,Sample5026916
0,Sample5025117,Sample5026916
0,Sample5025119,Sample5026916
0,Sample5025122,Sample5026916
0,Sample5025123,Sample5026916
0,Sample5025261,Sample5026916
0,Sample5025262,Sample5026916
0,Sample5025263,Sample5026916
0,Sample5025264,Sample5026916
0,Sample5025334,Sample5026916
0,Sample5025922,Sample5026916
0,Sample5025923,Sample5026916
0,Sample5025929,Sample5026916
0,Sample5025953,Sample5026916
0,Sample5025957,Sample5026916
0,Sample5026031,Sample5026916
0,Sample5026032,Sample5026916
0,Sample5026133,Sample5026916
0,Sample5026152,Sample5026916
0,Sample5026175,Sample5026916
0,Sample5026301,Sample5026916
0,Sample5026309,Sample5026916
0,Sample5026312,Sample5026916
0,Sample5026350,Sample5026916
0,Sample5026403,Sample5026916
0,Sample5026416,Sample5026916
0,Sample5026421,Sample5026916
0,Sample5026433,Sample5026916
0,Sample5026438,Sample5026916
0,Sample5026441,Sample5026916
0,Sample5026450,Sample5026916
0,Sample5026452,Sample5026916
0,Sample5026460,Sample5026916
0,Sample5024525,Sample5026916
0,Sample5025643,Sample5026916
0,Sample5025644,Sample5026916
0,Sample5025753,Sample5026916
0,Sample5025773,Sample5026916
0,Sample5025822,Sample5026916
0,Sample5025941,Sample5026916
0,Sample5025982,Sample5026916
0,Sample5024275,Sample5026916
0,Sample5024485,Sample5026916
0,Sample5024500,Sample5026916
0,Sample5024504,Sample5026916
0,Sample5025089,Sample5026916
0,Sample5025095,Sample5026916
0,Sample5026712,Sample5026916
0,Sample5026727,Sample5026916
0,Sample5026729,Sample5026916
0,Sample5026773,Sample5026916
0,PU17,Sample5026916
0,PU20,Sample5026916
0,PU22,Sample5026916
0,PU23,Sample5026916
0,PU24,Sample5026916
0,PU25,Sample5026916
0,PU26,Sample5026916
0,PU28,Sample5026916
0,Sample5024310,Sample5026916
0,Sample5024360,Sample5026916
0,Sample5024364,Sample5026916
0,Sample5025684,Sample5026916
0,Sample5026584,Sample5026916
0,Sample5026588,Sample5026916
0,Sample5026596,Sample5026916
0,Sample5024113,Sample5026916
0,Sample5024179,Sample5026916
0,Sample5024465,Sample5026916
0,Sample5024467,Sample5026916
0,Sample5024469,Sample5026916
0,Sample5024473,Sample5026916
0,Sample5024771,Sample5026916
0,Sample5024937,Sample5026916
0,Sample5024964,Sample5026916
0,Sample5025199,Sample5026916
0,Sample5025291,Sample5026916
0,Sample5025335,Sample5026916
0,Sample5025503,Sample5026916
0,Sample5025542,Sample5026916
0,Sample5025548,Sample5026916
0,Sample5025747,Sample5026916
0,Sample5026392,Sample5026916
0,Sample5026483,Sample5026916
0,PU1,PU10
0,PU1,PU11
0,PU1,PU12
0,PU1,PU14
0,PU1,PU15
0,PU1,PU16
0,PU1,PU2
0,PU1,PU3
0,PU1,PU4
0,PU1,PU5
0,PU1,PU6
0,PU1,PU7
0,PU1,PU8
0,PU1,PU9
0,PU1,Sample5024006
0,PU1,Sample5024008
0,PU1,Sample5024011
0,PU1,Sample5024012
0,PU1,Sample5024019
0,PU1,Sample5024047
0,PU1,Sample5024054
0,PU1,Sample5024055
0,PU1,Sample5024056
0,PU1,Sample5024069
0,PU1,Sample5024082
0,PU1,Sample5024083
0,PU1,Sample5024085
0,PU1,Sample5024086
0,PU1,Sample5024096
0,PU1,Sample5024226
0,PU1,Sample5024252
0,PU1,Sample5024262
0,PU1,Sample5024264
0,PU1,Sample5024414
0,PU1,Sample5024416
0,PU1,Sample5024442
0,PU1,Sample5024463
0,PU1,Sample5024673
0,PU1,Sample5024680
0,PU1,Sample5024681
0,PU1,Sample5024686
0,PU1,Sample5024697
0,PU1,Sample5024701
0,PU1,Sample5024704
0,PU1,Sample5024706
0,PU1,Sample5024719
0,PU1,Sample5024818
0,PU1,Sample5024819
0,PU1,Sample5024820
0,PU1,Sample5024831
0,PU1,Sample5024833
0,PU1,Sample5024838
0,PU1,Sample5024839
0,PU1,Sample5024981
0,PU1,Sample5024996
0,PU1,Sample5025114
0,PU1,Sample5025116
0,PU1,Sample5025117
0,PU1,Sample5025118
0,PU1,Sample5025119
0,PU1,Sample5025122
0,PU1,Sample5025123
0,PU1,Sample5025125
0,PU1,Sample5025257
0,PU1,Sample5025262
0,PU1,Sample5025263
0,PU1,Sample5025266
0,PU1,Sample5025268
0,PU1,Sample5025334
0,PU1,Sample5025398
0,PU1,Sample5025499
0,PU1,Sample5025909
0,PU1,Sample5025922
0,PU1,Sample5025923
0,PU1,Sample5025930
0,PU1,Sample5025953
0,PU1,Sample5025957
0,PU1,Sample5025967
0,PU1,Sample5026031
0,PU1,Sample5026032
0,PU1,Sample5026133
0,PU1,Sample5026134
0,PU1,Sample5026142
0,PU1,Sample5026152
0,PU1,Sample5026161
0,PU1,Sample5026175
0,PU1,Sample5026240
0,PU1,Sample5026290
0,PU1,Sample5026293
0,PU1,Sample5026297
0,PU1,Sample5026302
0,PU1,Sample5026311
0,PU1,Sample5026312
0,PU1,Sample5026350
0,PU1,Sample5026402
0,PU1,Sample5026403
0,PU1,Sample5026407
0,PU1,Sample5026409
0,PU1,Sample5026416
0,PU1,Sample5026421
0,PU1,Sample5026433
0,PU1,Sample5026437
0,PU1,Sample5026438
0,PU1,Sample5026441
0,PU1,Sample5026450
0,PU1,Sample5026452
0,PU1,Sample5026460
0,PU1,Sample5026468
0,PU1,Sample5026480
0,PU1,Sample5024525
0,PU1,Sample5024884
0,PU1,Sample5025617
0,PU1,Sample5025643
0,PU1,Sample5025644
0,PU1,Sample5025654
0,PU1,Sample5025753
0,PU1,Sample5025773
0,PU1,Sample5025776
0,PU1,Sample5025782
0,PU1,Sample5025822
0,PU1,Sample5025918
0,PU1,Sample5025941
0,PU1,Sample5025942
0,PU1,Sample5025958
0,PU1,Sample5025973
0,PU1,Sample5025982
0,PU1,Sample5024275
0,PU1,Sample5024485
0,PU1,Sample5024513
0,PU1,Sample5024515
0,PU1,Sample5024591
0,PU1,Sample5025076
0,PU1,Sample5025089
0,PU1,Sample5025095
0,PU1,Sample5026712
0,PU1,Sample5026727
0,PU1,Sample5026729
0,PU1,Sample5026735
0,PU1,Sample5026773
0,PU1,PU17
0,PU1,PU18
0,PU1,PU19
0,PU1,PU20
0,PU1,PU22
0,PU1,PU23
0,PU1,PU24
0,PU1,PU25
0,PU1,PU28
0,PU1,Sample5024310
0,PU1,Sample5024360
0,PU1,Sample5024364
0,PU1,Sample5025684
0,PU1,Sample5026054
0,PU1,Sample5026578
0,PU1,Sample5026584
0,PU1,Sample5026588
0,PU1,Sample5026596
0,PU1,Sample5024113
0,PU1,Sample5024165
0,PU1,Sample5024171
0,PU1,Sample5024173
0,PU1,Sample5024179
0,PU1,Sample5024461
0,PU1,Sample5024465
0,PU1,Sample5024467
0,PU1,Sample5024469
0,PU1,Sample5024472
0,PU1,Sample5024473
0,PU1,Sample5024475
0,PU1,Sample5024476
0,PU1,Sample5024771
0,PU1,Sample5024937
0,PU1,Sample5025199
0,PU1,Sample5025291
0,PU1,Sample5025335
0,PU1,Sample5025503
0,PU1,Sample5025504
0,PU1,Sample5025542
0,PU1,Sample5025548
0,PU1,Sample5025747
0,PU1,Sample5026378
0,PU1,Sample5026392
0,PU1,Sample5026483
0,PU10,PU11
0,PU10,PU12
0,PU10,PU13
0,PU10,PU15
0,PU10,PU16
0,PU10,PU2
0,PU10,PU3
0,PU10,PU4
0,PU10,PU5
0,PU10,PU6
0,PU10,PU7
0,PU10,PU9
0,PU10,Sample5024006
0,PU10,Sample5024008
0,PU10,Sample5024009
0,PU10,Sample5024011
0,PU10,Sample5024012
0,PU10,Sample5024019
0,PU10,Sample5024029
0,PU10,Sample5024047
0,PU10,Sample5024054
0,PU10,Sample5024055
0,PU10,Sample5024056
0,PU10,Sample5024082
0,PU10,Sample5024085
0,PU10,Sample5024226
0,PU10,Sample5024262
0,PU10,Sample5024264
0,PU10,Sample5024416
0,PU10,Sample5024463
0,PU10,Sample5024673
0,PU10,Sample5024680
0,PU10,Sample5024681
0,PU10,Sample5024686
0,PU10,Sample5024701
0,PU10,Sample5024704
0,PU10,Sample5024706
0,PU10,Sample5024711
0,PU10,Sample5024818
0,PU10,Sample5024819
0,PU10,Sample5024831
0,PU10,Sample5024992
0,PU10,Sample5024996
0,PU10,Sample5025114
0,PU10,Sample5025116
0,PU10,Sample5025117
0,PU10,Sample5025119
0,PU10,Sample5025123
0,PU10,Sample5025125
0,PU10,Sample5025257
0,PU10,Sample5025261
0,PU10,Sample5025264
0,PU10,Sample5025266
0,PU10,Sample5025268
0,PU10,Sample5025334
0,PU10,Sample5025398
0,PU10,Sample5025922
0,PU10,Sample5025923
0,PU10,Sample5025929
0,PU10,Sample5025930
0,PU10,Sample5025957
0,PU10,Sample5025967
0,PU10,Sample5026032
0,PU10,Sample5026133
0,PU10,Sample5026134
0,PU10,Sample5026142
0,PU10,Sample5026152
0,PU10,Sample5026161
0,PU10,Sample5026175
0,PU10,Sample5026290
0,PU10,Sample5026293
0,PU10,Sample5026297
0,PU10,Sample5026301
0,PU10,Sample5026302
0,PU10,Sample5026309
0,PU10,Sample5026312
0,PU10,Sample5026350
0,PU10,Sample5026402
0,PU10,Sample5026403
0,PU10,Sample5026407
0,PU10,Sample5026409
0,PU10,Sample5026416
0,PU10,Sample5026421
0,PU10,Sample5026433
0,PU10,Sample5026437
0,PU10,Sample5026441
0,PU10,Sample5026450
0,PU10,Sample5026452
0,PU10,Sample5026460
0,PU10,Sample5026468
0,PU10,Sample5026480
0,PU10,Sample5024525
0,PU10,Sample5025617
0,PU10,Sample5025643
0,PU10,Sample5025644
0,PU10,Sample5025773
0,PU10,Sample5025776
0,PU10,Sample5025822
0,PU10,Sample5025941
0,PU10,Sample5025942
0,PU10,Sample5025982
0,PU10,Sample5024500
0,PU10,Sample5024504
0,PU10,Sample5024513
0,PU10,Sample5024515
0,PU10,Sample5024591
0,PU10,Sample5025076
0,PU10,Sample5025089
0,PU10,Sample5026712
0,PU10,Sample5026727
0,PU10,Sample5026735
0,PU10,PU18
0,PU10,PU19
0,PU10,PU20
0,PU10,PU22
0,PU10,PU25
0,PU10,PU26
0,PU10,PU28
0,PU10,Sample5024310
0,PU10,Sample5024360
0,PU10,Sample5024364
0,PU10,Sample5025684
0,PU10,Sample5026244
0,PU10,Sample5026578
0,PU10,Sample5026584
0,PU10,Sample5026588
0,PU10,Sample5026596
0,PU10,Sample5024113
0,PU10,Sample5024165
0,PU10,Sample5024171
0,PU10,Sample5024467
0,PU10,Sample5024469
0,PU10,Sample5024472
0,PU10,Sample5024475
0,PU10,Sample5024476
0,PU10,Sample5024771
0,PU10,Sample5024937
0,PU10,Sample5025199
0,PU10,Sample5025289
0,PU10,Sample5025291
0,PU10,Sample5025335
0,PU10,Sample5025503
0,PU10,Sample5025504
0,PU10,Sample5025542
0,PU10,Sample5025548
0,PU10,Sample5025747
0,PU10,Sample5026378
0,PU10,Sample5026392
0,PU10,Sample5026399
0,PU10,Sample5026483
0,PU11,PU12
0,PU11,PU14
0,PU11,PU15
0,PU11,PU16
0,PU11,PU2
0,PU11,PU3
0,PU11,PU5
0,PU11,PU6
0,PU11,PU7
0,PU11,PU8
0,PU11,PU9
0,PU11,Sample5024006
0,PU11,Sample5024008
0,PU11,Sample5024009
0,PU11,Sample5024011
0,PU11,Sample5024012
0,PU11,Sample5024019
0,PU11,Sample5024029
0,PU11,Sample5024056
0,PU11,Sample5024082
0,PU11,Sample5024085
0,PU11,Sample5024086
0,PU11,Sample5024226
0,PU11,Sample5024252
0,PU11,Sample5024262
0,PU11,Sample5024264
0,PU11,Sample5024414
0,PU11,Sample5024416
0,PU11,Sample5024463
0,PU11,Sample5024680
0,PU11,Sample5024681
0,PU11,Sample5024686
0,PU11,Sample5024697
0,PU11,Sample5024704
0,PU11,Sample5024706
0,PU11,Sample5024711
0,PU11,Sample5024719
0,PU11,Sample5024831
0,PU11,Sample5024833
0,PU11,Sample5024838
0,PU11,Sample5024981
0,PU11,Sample5024992
0,PU11,Sample5024996
0,PU11,Sample5025114
0,PU11,Sample5025117
0,PU11,Sample5025118
0,PU11,Sample5025119
0,PU11,Sample5025122
0,PU11,Sample5025123
0,PU11,Sample5025125
0,PU11,Sample5025257
0,PU11,Sample5025261
0,PU11,Sample5025262
0,PU11,Sample5025263
0,PU11,Sample5025264
0,PU11,Sample5025268
0,PU11,Sample5025334
0,PU11,Sample5025398
0,PU11,Sample5025922
0,PU11,Sample5025923
0,PU11,Sample5025929
0,PU11,Sample5025930
0,PU11,Sample5025953
0,PU11,Sample5025954
0,PU11,Sample5025957
0,PU11,Sample5025964
0,PU11,Sample5025967
0,PU11,Sample5026032
0,PU11,Sample5026133
0,PU11,Sample5026134
0,PU11,Sample5026152
0,PU11,Sample5026175
0,PU11,Sample5026240
0,PU11,Sample5026290
0,PU11,Sample5026293
0,PU11,Sample5026301
0,PU11,Sample5026302
0,PU11,Sample5026309
0,PU11,Sample5026312
0,PU11,Sample5026350
0,PU11,Sample5026403
0,PU11,Sample5026407
0,PU11,Sample5026409
0,PU11,Sample5026416
0,PU11,Sample5026421
